"Код дилера";"Сервисный код дилера";"";"";"Код SAP площадки";"Контрагент";"";"";"Модель";"Код модели";"Годпроизводства";"Рабочий объем";"Тип двигателя";"Стоимость работ";"";"";"";"";"";"Стоимость запчастей";"";"";"";"";"";"Стоимость запчастей PL-2";"";"";"Итого - ремонт";"";"";"";"";"";"Итого - PL-2 ремонт";"";""
"";"";"";"";"";"";"";"";"";"";"";"";"";"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";"8382";"10896,6";"8382";"12573";"8382";"10896,6";"10848,34";"11915,14";"10848,34";"14823,44";"10848,34";"11915,14";"14223,44";"10248,34";"11315,14";"19230,34";"22811,74";"19230,34";"27396,44";"19230,34";"22811,74";"26796,44";"18630,34";"22211,74"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";"9652";"12547,6";"9652";"12547,6";"9652";"12547,6";"14103,35";"19276,06";"14103,35";"19276,06";"14103,35";"19276,06";"18676,06";"13503,35";"18676,06";"23755,35";"31823,66";"23755,35";"31823,66";"23755,35";"31823,66";"31223,66";"23155,35";"31223,66"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";"9144";"11887,2";"9144";"13716";"9144";"11887,2";"13270,23";"14337,03";"13270,23";"22959,06";"13270,23";"14337,03";"22359,06";"12670,23";"13737,03";"22414,23";"26224,23";"22414,23";"36675,06";"22414,23";"26224,23";"36075,06";"21814,23";"25624,23"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";"7112";"9245,6";"7112";"9245,6";"7112";"9245,6";"15587,98";"22529,8";"15587,98";"22529,8";"15587,98";"22529,8";"21929,8";"14987,98";"21929,8";"22699,98";"31775,4";"22699,98";"31775,4";"22699,98";"31775,4";"31175,4";"22099,98";"31175,4"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";"7112";"9245,6";"7112";"10668";"7112";"9245,6";"11955,78";"13022,58";"11955,78";"21128,99";"11955,78";"13022,58";"20528,99";"11355,78";"12422,58";"19067,78";"22268,18";"19067,78";"31796,99";"19067,78";"22268,18";"31196,99";"18467,78";"21668,18"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Santa Fe";"TM";"2020-";"2.2";"Дизельный";"7112";"9245,6";"7112";"9245,6";"7112";"9245,6";"14921,23";"22401,53";"14921,23";"22401,53";"14921,23";"22401,53";"21801,53";"14321,23";"21801,53";"22033,23";"31647,13";"22033,23";"31647,13";"22033,23";"31647,13";"31047,13";"21433,23";"31047,13"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";"6600";"8580";"6600";"9900";"6600";"8580";"19151,8";"20251,8";"19151,8";"24201,8";"19151,8";"20251,8";"19394,88";"14535,86";"15602,66";"25751,8";"28831,8";"25751,8";"34101,8";"25751,8";"28831,8";"29294,88";"21135,86";"24182,66"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";"8128";"10566,4";"8128";"12192";"8128";"10566,4";"16910,05";"17976,85";"16910,05";"24944,07";"16910,05";"17976,85";"24344,07";"16310,05";"17376,85";"25038,05";"28543,25";"25038,05";"37136,07";"25038,05";"28543,25";"36536,07";"24438,05";"27943,25"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";"7874";"10236,2";"7874";"11811";"7874";"10236,2";"11882,12";"12948,92";"11882,12";"15859,76";"11882,12";"12948,92";"15259,76";"11282,12";"12348,92";"19756,12";"23185,12";"19756,12";"27670,76";"19756,12";"23185,12";"27070,76";"19156,12";"22585,12"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";"7874";"10236,2";"7874";"11811";"7874";"10236,2";"12787,63";"13854,43";"12787,63";"20751,8";"12787,63";"13854,43";"20151,8";"12187,63";"13254,43";"20661,63";"24090,63";"20661,63";"32562,8";"20661,63";"24090,63";"31962,8";"20061,63";"23490,63"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";"8128";"10566,4";"8128";"10566,4";"8128";"10566,4";"14103,35";"21253,45";"14103,35";"21253,45";"14103,35";"21253,45";"20653,45";"13503,35";"20653,45";"22231,35";"31819,85";"22231,35";"31819,85";"22231,35";"31819,85";"31219,85";"21631,35";"31219,85"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Palisade";"LX2";"2020-";"2.2";"Дизельный";"7747";"10071,1";"7747";"10071,1";"7747";"10071,1";"13601,7";"20542,25";"13601,7";"20542,25";"13601,7";"20542,25";"19942,25";"13001,7";"19942,25";"21348,7";"30613,35";"21348,7";"30613,35";"21348,7";"30613,35";"30013,35";"20748,7";"30013,35"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Palisade";"LX2";"2020-";"3.5";"Бензиновый";"7747";"10071,1";"7747";"11620,5";"7747";"10071,1";"12297,41";"13364,21";"12297,41";"21984,97";"12297,41";"13364,21";"21384,97";"11697,41";"12764,21";"20044,41";"23435,31";"20044,41";"33605,47";"20044,41";"23435,31";"33005,47";"19444,41";"22835,31"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"H1";"TQ";"2007-";"2.4";"Бензиновый";"7620";"9906";"7620";"11430";"7620";"9906";"10899,14";"11965,94";"10899,14";"14734,54";"10899,14";"11965,94";"14134,54";"10299,14";"11365,94";"18519,14";"21871,94";"18519,14";"26164,54";"18519,14";"21871,94";"25564,54";"17919,14";"21271,94"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"H1";"TQ";"2007-";"2.5";"Дизельный";"7620";"9906";"7620";"9906";"7620";"9906";"15017,75";"19697,7";"15017,75";"19697,7";"15017,75";"19697,7";"19097,7";"14417,75";"19097,7";"22637,75";"29603,7";"22637,75";"29603,7";"22637,75";"29603,7";"29003,7";"22037,75";"29003,7"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Staria";"US4";"2021-";"3.5";"Бензиновый";"6000";"7800";"6000";"9000";"6000";"7800";"14670";"15770";"14670";"18470";"14670";"15770";"17870";"14070";"15170";"20670";"23570";"20670";"27470";"20670";"23570";"26870";"20070";"22970"
"RC137";"51166";"";"";"C40AF51166";"ТТС-10 (УК ТТС)";"";"";"Staria";"US4";"2021-";"2.2";"Дизельный";"6000";"7800";"6000";"7800";"6000";"7800";"15830";"22480";"15830";"22480";"15830";"22480";"21880";"15230";"21880";"21830";"30280";"21830";"30280";"21830";"30280";"29680";"21230";"29680"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";"5721,35";"7404,1";"5721,35";"9086,85";"5721,35";"7404,1";"7334,25";"8401,05";"7334,25";"22244,05";"7334,25";"8401,05";"21644,05";"6734,25";"7801,05";"13055,6";"15805,15";"13055,6";"31330,9";"13055,6";"15805,15";"30730,9";"12455,6";"15205,15"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";"5721,35";"7404,1";"5721,35";"9086,85";"5721,35";"7404,1";"7334,25";"11449,05";"7334,25";"15132,05";"7334,25";"11449,05";"14532,05";"6734,25";"10849,05";"13055,6";"18853,15";"13055,6";"24218,9";"13055,6";"18853,15";"23618,9";"12455,6";"18253,15"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";"5721,35";"7404,1";"5721,35";"9086,85";"5721,35";"7404,1";"7334,25";"8401,05";"7334,25";"22244,05";"7334,25";"8401,05";"21644,05";"6734,25";"7801,05";"13055,6";"15805,15";"13055,6";"31330,9";"13055,6";"15805,15";"30730,9";"12455,6";"15205,15"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";"5721,35";"7404,1";"5721,35";"9086,85";"5721,35";"7404,1";"7334,25";"11449,05";"7334,25";"15132,05";"7334,25";"11449,05";"14532,05";"6734,25";"10849,05";"13055,6";"18853,15";"13055,6";"24218,9";"13055,6";"18853,15";"23618,9";"12455,6";"18253,15"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";"5181,6";"6705,6";"5181,6";"8229,6";"5181,6";"6705,6";"7270,75";"11283,95";"7270,75";"13303,25";"7270,75";"11283,95";"12703,25";"6670,75";"10683,95";"12452,35";"17989,55";"12452,35";"21532,85";"12452,35";"17989,55";"20932,85";"11852,35";"17389,55"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";"5181,6";"6705,6";"5181,6";"8229,6";"5181,6";"6705,6";"7270,75";"11283,95";"7270,75";"13303,25";"7270,75";"11283,95";"12703,25";"6670,75";"10683,95";"12452,35";"17989,55";"12452,35";"21532,85";"12452,35";"17989,55";"20932,85";"11852,35";"17389,55"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"i30";"Gde";"2012-2017";"1.4";"Бензиновый";"5829,3";"7543,8";"5829,3";"8915,4";"5829,3";"7543,8";"8159,75";"12223,75";"8159,75";"14991,08";"8159,75";"12223,75";"14391,08";"7559,75";"11623,75";"13989,05";"19767,55";"13989,05";"23906,48";"13989,05";"19767,55";"23306,48";"13389,05";"19167,55"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"i30";"Gde";"2012-2017";"1.6";"Бензиновый";"5829,3";"7543,8";"5829,3";"8915,4";"5829,3";"7543,8";"8159,75";"12223,75";"8159,75";"14991,08";"8159,75";"12223,75";"14391,08";"7559,75";"11623,75";"13989,05";"19767,55";"13989,05";"23906,48";"13989,05";"19767,55";"23306,48";"13389,05";"19167,55"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"i30";"PDe";"2017-";"1.4";"Бензиновый";"5829,3";"7543,8";"5829,3";"8915,4";"5829,3";"7543,8";"8159,75";"12223,75";"8159,75";"14991,08";"8159,75";"12223,75";"14391,08";"7559,75";"11623,75";"13989,05";"19767,55";"13989,05";"23906,48";"13989,05";"19767,55";"23306,48";"13389,05";"19167,55"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"i30";"PDe";"2017-";"1.6";"Бензиновый";"5829,3";"7543,8";"5829,3";"8915,4";"5829,3";"7543,8";"8159,75";"12223,75";"8159,75";"14991,08";"8159,75";"12223,75";"14391,08";"7559,75";"11623,75";"13989,05";"19767,55";"13989,05";"23906,48";"13989,05";"19767,55";"23306,48";"13389,05";"19167,55"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"i30n";"PDeN";"2018-";"2.0";"Бензиновый";"6477";"8382";"6477";"9906";"6477";"8382";"9246,87";"10237,47";"9246,87";"14980,92";"9246,87";"10237,47";"14380,92";"8646,87";"9637,47";"15723,87";"18619,47";"15723,87";"24886,92";"15723,87";"18619,47";"24286,92";"15123,87";"18019,47"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Elantra";"MD";"2011-2016";"1.6";"Бензиновый";"4760";"6160";"4760";"7280";"4760";"6160";"10270";"13500";"10270";"18620";"10270";"13500";"18020";"9670";"12900";"15030";"19660";"15030";"25900";"15030";"19660";"25300";"14430";"19060"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Elantra";"MD";"2011-2016";"1.8";"Бензиновый";"4930";"6380";"4930";"7540";"4930";"6380";"10270";"10820";"10270";"12965";"10270";"10820";"12365";"9670";"10220";"15200";"17200";"15200";"20505";"15200";"17200";"19905";"14600";"16600"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";"6477";"8382";"6477";"9906";"6477";"8382";"8994,14";"13108,94";"8994,14";"18658,84";"8994,14";"13108,94";"18058,84";"8394,14";"12508,94";"15471,14";"21490,94";"15471,14";"28564,84";"15471,14";"21490,94";"27964,84";"14871,14";"20890,94"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";"6477";"8382";"6477";"9906";"6477";"8382";"9819,64";"10886,44";"9819,64";"16436,34";"9819,64";"10886,44";"15836,34";"9219,64";"10286,44";"16296,64";"19268,44";"16296,64";"26342,34";"16296,64";"19268,44";"25742,34";"15696,64";"18668,44"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Elantra";"CN7";"2020-";"1.6";"Бензиновый";"5397,5";"6985";"5397,5";"8255";"5397,5";"6985";"9806,94";"13835,38";"9806,94";"17627,6";"9806,94";"13835,38";"17027,6";"9206,94";"13235,38";"15204,44";"20820,38";"15204,44";"25882,6";"15204,44";"20820,38";"25282,6";"14604,44";"20220,38"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Elantra";"CN7";"2020-";"2.0";"Бензиновый";"5829,3";"7543,8";"5829,3";"8915,4";"5829,3";"7543,8";"12534,9";"13677,9";"12534,9";"16979,9";"12534,9";"13677,9";"16379,9";"11934,9";"13077,9";"18364,2";"21221,7";"18364,2";"25895,3";"18364,2";"21221,7";"25295,3";"17764,2";"20621,7"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";"6908,8";"8940,8";"6908,8";"10566,4";"6908,8";"8940,8";"10398,76";"11465,56";"10398,76";"16111,22";"10398,76";"11465,56";"15511,22";"9798,76";"10865,56";"17307,56";"20406,36";"17307,56";"26677,62";"17307,56";"20406,36";"26077,62";"16707,56";"19806,36"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";"6477";"8382";"6477";"9906";"6477";"8382";"10811,51";"11878,31";"10811,51";"16523,97";"10811,51";"11878,31";"15923,97";"10211,51";"11278,31";"17288,51";"20260,31";"17288,51";"26429,97";"17288,51";"20260,31";"25829,97";"16688,51";"19660,31"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Sonata";"DN8";"2020-";"2.0";"Бензиновый";"5850,89";"7578,09";"5850,89";"8900,16";"5850,89";"7578,09";"10571,48";"11562,08";"10571,48";"15353,03";"10571,48";"11562,08";"14753,03";"9971,48";"10962,08";"16422,37";"19140,17";"16422,37";"24253,19";"16422,37";"19140,17";"23653,19";"15822,37";"18540,17"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Sonata";"DN8";"2020-";"2.5";"Бензиновый";"6477";"8382";"6477";"9906";"6477";"8382";"14467,84";"15001,24";"14467,84";"18303,24";"14467,84";"15001,24";"17703,24";"13867,84";"14401,24";"20944,84";"23383,24";"20944,84";"28209,24";"20944,84";"23383,24";"27609,24";"20344,84";"22783,24"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"i40";"VF";"2011-2017";"1.6";"Бензиновый";"6584,95";"8521,7";"6584,95";"10071,1";"6584,95";"8521,7";"9538,97";"10605,77";"9538,97";"15855,95";"9538,97";"10605,77";"15255,95";"8938,97";"10005,77";"16123,92";"19127,47";"16123,92";"25927,05";"16123,92";"19127,47";"25327,05";"15523,92";"18527,47"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"i40";"VF";"2011-2017";"2.0";"Бензиновый";"6261,1";"8102,6";"6261,1";"9575,8";"6261,1";"8102,6";"9833,61";"10900,41";"9833,61";"13950,95";"9833,61";"10900,41";"13350,95";"9233,61";"10300,41";"16094,71";"19003,01";"16094,71";"23526,75";"16094,71";"19003,01";"22926,75";"15494,71";"18403,01"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"i40";"VF";"2011-2017";"1.7";"Дизельный";"6692,9";"8661,4";"6692,9";"8661,4";"6692,9";"8661,4";"11108,69";"18260,06";"11108,69";"18260,06";"11108,69";"18260,06";"17660,06";"10508,69";"17660,06";"17801,59";"26921,46";"17801,59";"26921,46";"17801,59";"26921,46";"26321,46";"17201,59";"26321,46"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Creta";"GSr";"2016-2021";"1.6";"Бензиновый";"7366";"9575,8";"7366";"11049";"7366";"9575,8";"8134,35";"12249,15";"8134,35";"15582,9";"8134,35";"12249,15";"14982,9";"7534,35";"11649,15";"15500,35";"21824,95";"15500,35";"26631,9";"15500,35";"21824,95";"26031,9";"14900,35";"21224,95"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Creta";"GSr";"2016-2021";"2.0";"Бензиновый";"7366";"9575,8";"7366";"11049";"7366";"9575,8";"8547,1";"9613,9";"8547,1";"12947,65";"8547,1";"9613,9";"12347,65";"7947,1";"9013,9";"15913,1";"19189,7";"15913,1";"23996,65";"15913,1";"19189,7";"23396,65";"15313,1";"18589,7"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Creta";"SU2r";"2021-";"1.6";"Бензиновый";"7366";"9575,8";"7366";"11049";"7366";"9575,8";"8134,35";"12249,15";"8134,35";"15582,9";"8134,35";"12249,15";"14982,9";"7534,35";"11649,15";"15500,35";"21824,95";"15500,35";"26631,9";"15500,35";"21824,95";"26031,9";"14900,35";"21224,95"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Creta";"SU2r";"2021-";"2.0";"Бензиновый";"7366";"9575,8";"7366";"11049";"7366";"9575,8";"9606,28";"10673,08";"9606,28";"14301,47";"9606,28";"10673,08";"13701,47";"9006,28";"10073,08";"16972,28";"20248,88";"16972,28";"25350,47";"16972,28";"20248,88";"24750,47";"16372,28";"19648,88"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Tucson";"TLe";"2015-2021";"2.0";"Бензиновый";"7874";"10236,2";"7874";"11811";"7874";"10236,2";"10099,04";"11165,84";"10099,04";"15063,47";"10099,04";"11165,84";"14463,47";"9499,04";"10565,84";"17973,04";"21402,04";"17973,04";"26874,47";"17973,04";"21402,04";"26274,47";"17373,04";"20802,04"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Tucson";"TLe";"2015-2021";"1.6T GDI";"Бензиновый";"7874";"10236,2";"7874";"11811";"7874";"10236,2";"9649,46";"10716,26";"9649,46";"13688,06";"9649,46";"10716,26";"13088,06";"9049,46";"10116,26";"17523,46";"20952,46";"17523,46";"25499,06";"17523,46";"20952,46";"24899,06";"16923,46";"20352,46"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Tucson";"TLe";"2015-2021";"2.0";"Дизельный";"7620";"9906";"7620";"9906";"7620";"9906";"13768,07";"21694,14";"13768,07";"21694,14";"13768,07";"21694,14";"21094,14";"13168,07";"21094,14";"21388,07";"31600,14";"21388,07";"31600,14";"21388,07";"31600,14";"31000,14";"20788,07";"31000,14"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Tucson";"TLe";"2015-2021";"2.4";"Бензиновый";"7112";"9245,6";"7112";"10668";"7112";"9245,6";"9897,11";"10963,91";"9897,11";"18576,29";"9897,11";"10963,91";"17976,29";"9297,11";"10363,91";"17009,11";"20209,51";"17009,11";"29244,29";"17009,11";"20209,51";"28644,29";"16409,11";"19609,51"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Tucson";"NX4";"2021-";"2.0";"Бензиновый";"7874";"10236,2";"7874";"11811";"7874";"10236,2";"14300,2";"15367";"14300,2";"19159,22";"14300,2";"15367";"18559,22";"13700,2";"14767";"22174,2";"25603,2";"22174,2";"30970,22";"22174,2";"25603,2";"30370,22";"21574,2";"25003,2"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Tucson";"NX4";"2021-";"2.0";"Дизельный";"7620";"9906";"7620";"9906";"7620";"9906";"13289,28";"24452,58";"13289,28";"24452,58";"13289,28";"24452,58";"23852,58";"12689,28";"23852,58";"20909,28";"34358,58";"20909,28";"34358,58";"20909,28";"34358,58";"33758,58";"20309,28";"33758,58"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";"7874";"10236,2";"7874";"11811";"7874";"10236,2";"14300,2";"15367";"14300,2";"19159,22";"14300,2";"15367";"18559,22";"13700,2";"14767";"22174,2";"25603,2";"22174,2";"30970,22";"22174,2";"25603,2";"30370,22";"21574,2";"25003,2"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";"8382";"10896,6";"8382";"12573";"8382";"8382";"9951,72";"10942,32";"9951,72";"12961,62";"9951,72";"9951,72";"12361,62";"9351,72";"9351,72";"18333,72";"21838,92";"18333,72";"25534,62";"18333,72";"18333,72";"24934,62";"17733,72";"17733,72"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";"9652";"12547,6";"9652";"12547,6";"9652";"9652";"13615,67";"17819,37";"13615,67";"17819,37";"13615,67";"13615,67";"17219,37";"13015,67";"13015,67";"23267,67";"30366,97";"23267,67";"30366,97";"23267,67";"23267,67";"29766,97";"22667,67";"22667,67"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";"8382";"10896,6";"8382";"12573";"8382";"10896,6";"10848,34";"11915,14";"10848,34";"14823,44";"10848,34";"11915,14";"14223,44";"10248,34";"11315,14";"19230,34";"22811,74";"19230,34";"27396,44";"19230,34";"22811,74";"26796,44";"18630,34";"22211,74"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";"9652";"12547,6";"9652";"12547,6";"9652";"12547,6";"14103,35";"19276,06";"14103,35";"19276,06";"14103,35";"19276,06";"18676,06";"13503,35";"18676,06";"23755,35";"31823,66";"23755,35";"31823,66";"23755,35";"31823,66";"31223,66";"23155,35";"31223,66"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";"9144";"11887,2";"9144";"13716";"9144";"11887,2";"13270,23";"14337,03";"13270,23";"22959,06";"13270,23";"14337,03";"22359,06";"12670,23";"13737,03";"22414,23";"26224,23";"22414,23";"36675,06";"22414,23";"26224,23";"36075,06";"21814,23";"25624,23"
"RC500";"91166";"";"";"C40AF91166";"ТТС Ижевск (УК ТТС)";"";"";"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";"7112";"9245,6";"7112";"9245,6";"7112";"9245,6";"15587,98";"22529,8";"15587,98";"22529,8";"15587,98";"22529,8";"21929,8";"14987,98";"21929,8";"22699,98";"31775,4";"22699,98";"31775,4";"22699,98";"31775,4";"31175,4";"22099,98";"31175,4"
