"Код дилера";"Сервисный код дилера";;;"Код SAP площадки";"Контрагент";;;"Модель";"Код модели";"Годпроизводства";"Рабочий объем";"Тип двигателя";"Стоимость работ";;;;;;"Стоимость запчастей";;;;;;"Стоимость запчастей PL-2";;;"Итого - ремонт";;;;;;"Итого - PL-2 ремонт";;
;;;;;;;;;;;;;"1 год 15000 км";"2 года 30000 км";"3 года 45000 км";"4 года 60000 км";"5 лет 75000 км";"6 лет 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 лет 75000 км";"6 лет 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"1 год 15000 км";"2 год 30000 км";"3 год 45000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км";"4 год 60000 км";"5 год 75000 км";"6 год 90000 км"
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";3400;4600;3400;5400;3400;4600;9257;13177;9257;17900;9257;13177;13976;8263;10811;12657;17777;12657;23300;12657;17777;19376;11663;15411
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";3400;4600;3400;4800;3400;4800;10720;14048;10720;14048;10720;14048;11460,5;10483,5;11283,5;14120;18648;14120;18848;14120;18848;16260,5;13883,5;16083,5
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Palisade";"LX2";"2020-";"2.2";"Дизельный";3400;4600;3400;4800;3400;4800;11893;16720;11893;16720;11893;16720;13612;11893;12693;15293;21320;15293;21520;15293;21520;18412;15293;17493
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"Palisade";"LX2";"2020-";"3.5";"Бензиновый";3400;4600;3400;5400;3400;4600;10166;10966;10166;13103;10166;10966;10255;10166;10966;13566;15566;13566;18503;13566;15566;15655;13566;15566
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"H1";"TQ";"2007-";"2.4";"Бензиновый";3400;4600;3400;5400;3400;4600;8033,5;8833,5;8033,5;9791,5;8033,5;8833,5;9361,5;7603,5;8403,5;11433,5;13433,5;11433,5;15191,5;11433,5;13433,5;14761,5;11003,5;13003,5
"RC427";1103;;;"C40AF01103";"Автомастер-Премиум";;;"H1";"TQ";"2007-";"2.5";"Дизельный";3400;4600;3400;4800;3400;4800;12213;15491;12213;15491;12213;15491;13632;11783;12583;15613;20091;15613;20291;15613;20291;18432;15183;17383
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";5423;6895,5;5423;8368;5423;6895,5;6277,2;6934,6;6277,2;9167,1;6277,2;6934,6;9167,1;6277,2;6934,6;11700,2;13830,1;11700,2;17535,1;11700,2;13830,1;17535,1;11700,2;13830,1
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";5423;6895,5;5423;8368;5423;6895,5;6308,55;8812,75;6308,55;11045,25;6308,55;8812,75;11045,25;6308,55;8812,75;11731,55;15708,25;11731,55;19413,25;11731,55;15708,25;19413,25;11731,55;15708,25
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";5423;6895,5;5423;8368;5423;6895,5;6277,2;6934,6;6277,2;9167,1;6277,2;6934,6;9167,1;6277,2;6934,6;11700,2;13830,1;11700,2;17535,1;11700,2;13830,1;17535,1;11700,2;13830,1
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";5423;6895,5;5423;8368;5423;6895,5;6308,55;8812,75;6308,55;11045,25;6308,55;8812,75;11045,25;6308,55;8812,75;11731,55;15708,25;11731,55;19413,25;11731,55;15708,25;19413,25;11731,55;15708,25
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";4772;6012;4772;7252;4772;6012;5966,2;9479,8;5966,2;11454,4;5966,2;9479,8;11454,4;5966,2;9479,8;10738,2;15491,8;10738,2;18706,4;10738,2;15491,8;18706,4;10738,2;15491,8
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";4772;6012;4772;7252;4772;6012;5966,2;9479,8;5966,2;11454,4;5966,2;9479,8;11454,4;5966,2;9479,8;10738,2;15491,8;10738,2;18706,4;10738,2;15491,8;18706,4;10738,2;15491,8
"RC373";1060;;;"C40AF01060";"Авторусь";;;"i30";"Gde";"2012-2017";"1.4";"Бензиновый";4772;6012;4772;7252;4772;6012;7414,3;9786,7;7414,3;10927;7414,3;9786,7;10927;7414,3;9786,7;12186,3;15798,7;12186,3;18179;12186,3;15798,7;18179;12186,3;15798,7
"RC373";1060;;;"C40AF01060";"Авторусь";;;"i30";"Gde";"2012-2017";"1.6";"Бензиновый";4772;6012;4772;7252;4772;6012;7414,3;9786,7;7414,3;10927;7414,3;9786,7;10927;7414,3;9786,7;12186,3;15798,7;12186,3;18179;12186,3;15798,7;18179;12186,3;15798,7
"RC373";1060;;;"C40AF01060";"Авторусь";;;"i30";"PDe";"2017-";"1.4";"Бензиновый";5556;7076;5556;8596;5556;7076;7383;9887,2;7383;12675,45;7383;9887,2;12675,45;7383;9887,2;12939;16963,2;12939;21271,45;12939;16963,2;21271,45;12939;16963,2
"RC373";1060;;;"C40AF01060";"Авторусь";;;"i30";"PDe";"2017-";"1.6";"Бензиновый";5206;6601;5206;7996;5206;6601;6895,65;9399,89;6895,65;11632,39;6895,65;9399,89;11632,39;6895,65;9399,89;12101,65;16000,89;12101,65;19628,39;12101,65;16000,89;19628,39;12101,65;16000,89
"RC373";1060;;;"C40AF01060";"Авторусь";;;"i30n";"PDeN";"2018-";"2.0";"Бензиновый";5206;6601;5206;7996;5206;6601;6895,65;9399,89;6895,65;11632,39;6895,65;9399,89;11632,39;6895,65;9399,89;12101,65;16000,89;12101,65;19628,39;12101,65;16000,89;19628,39;12101,65;16000,89
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Elantra";"MD";"2011-2016";"1.6";"Бензиновый";4772;6012;4772;7252;4772;6012;7414,3;9786,7;7414,3;11375,2;7414,3;9786,7;11375,2;7414,3;9786,7;12186,3;15798,7;12186,3;18627,2;12186,3;15798,7;18627,2;12186,3;15798,7
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Elantra";"MD";"2011-2016";"1.8";"Бензиновый";4772;6012;4772;7252;4772;6012;7796,8;8419,6;7796,8;10908,1;7796,8;8419,6;10908,1;7796,8;8419,6;12568,8;14431,6;12568,8;18160,1;12568,8;14431,6;18160,1;12568,8;14431,6
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Elantra";"AD";"2016-2020";"1.6";"Бензиновый";5423;6895,5;5423;8368;5423;6895,5;7480,85;8138,25;7480,85;12271,7;7480,85;8138,25;12271,7;7480,85;8138,25;12903,85;15033,75;12903,85;20639,7;12903,85;15033,75;20639,7;12903,85;15033,75
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Elantra";"AD";"2016-2020";"2.0";"Бензиновый";5423;6895,5;5423;8368;5423;6895,5;7884,6;8542;7884,6;12675,45;7884,6;8542;12675,45;7884,6;8542;13307,6;15437,5;13307,6;21043,45;13307,6;15437,5;21043,45;13307,6;15437,5
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Elantra";"CN7";"2020-";"1.6";"Бензиновый";5556;7076;5556;8292;5556;7076;7578;10212;7578;12704;7578;10212;12704;7578;10212;13134;17288;13134;20996;13134;17288;20996;13134;17288
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Elantra";"CN7";"2020-";"2.0";"Бензиновый";5556;7076;5556;8292;5556;7076;8571;9229;8571;11696;8571;9229;11696;8571;9229;14127;16305;14127;19988;14127;16305;19988;14127;16305
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Sonata";"LF";"2017-2019";"2.0";"Бензиновый";5822;7437;5822;9052;5822;7437;7588,2;8245,6;7588,2;11851,8;7588,2;8245,6;11851,8;7588,2;8245,6;13410,2;15682,6;13410,2;20903,8;13410,2;15682,6;20903,8;13410,2;15682,6
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Sonata";"LF";"2017-2019";"2.4 GDi";"Бензиновый";5822;7437;5822;9052;5822;7437;8234,2;8891,6;8234,2;12406,6;8234,2;8891,6;12406,6;8234,2;8891,6;14056,2;16328,6;14056,2;21458,6;14056,2;16328,6;21458,6;14056,2;16328,6
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Sonata";"DN8";"2020-";"2.0";"Бензиновый";5822;7437;5822;9052;5822;7437;8090,75;8748,15;8090,75;11152,6;8090,75;8748,15;11152,6;8090,75;8748,15;13912,75;16185,15;13912,75;20204,6;13912,75;16185,15;20204,6;13912,75;16185,15
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Sonata";"DN8";"2020-";"2.5";"Бензиновый";5822;7437;5822;9052;5822;7437;11127,9;11785,3;11127,9;14190,7;11127,9;11785,3;14190,7;11127,9;11785,3;16949,9;19222,3;16949,9;23242,7;16949,9;19222,3;23242,7;16949,9;19222,3
"RC373";1060;;;"C40AF01060";"Авторусь";;;"i40";"VF";"2011-2017";"1.6";"Бензиновый";5108;6468;5108;7828;5108;6468;6994,9;7617,7;6994,9;9206,2;6994,9;7617,7;9206,2;6994,9;7617,7;12102,9;14085,7;12102,9;17034,2;12102,9;14085,7;17034,2;12102,9;14085,7
"RC373";1060;;;"C40AF01060";"Авторусь";;;"i40";"VF";"2011-2017";"2.0";"Бензиновый";5108;6468;5108;7828;5108;6468;6994,9;7617,7;6994,9;9206,2;6994,9;7617,7;9206,2;6994,9;7617,7;12102,9;14085,7;12102,9;17034,2;12102,9;14085,7;17034,2;12102,9;14085,7
"RC373";1060;;;"C40AF01060";"Авторусь";;;"i40";"VF";"2011-2017";"1.7";"Дизельный";5108;6468;5108;6468;5108;6468;8041,6;10663,3;8041,6;10663,3;8041,6;10663,3;10663,3;8041,6;10663,3;13149,6;17131,3;13149,6;17131,3;13149,6;17131,3;17131,3;13149,6;17131,3
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Creta";"GSr";"2016-2021";"1.6";"Бензиновый";6222;7837;6222;9452;6222;7837;6574,55;9078,75;6574,55;11311,25;6574,55;9078,75;11311,25;6574,55;9078,75;12796,55;16915,75;12796,55;20763,25;12796,55;16915,75;20763,25;12796,55;16915,75
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Creta";"GSr";"2016-2021";"2.0";"Бензиновый";6222;7837;6222;9452;6222;7837;6897,55;7554,95;6897,55;9787,45;6897,55;7554,95;9787,45;6897,55;7554,95;13119,55;15391,95;13119,55;19239,45;13119,55;15391,95;19239,45;13119,55;15391,95
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Creta";"SU2r";"2021-";"1.6";"Бензиновый";5955;7617,5;5955;9280;5955;7617,5;6804,88;9438,28;6804,88;11824,28;6804,88;9438,28;11824,28;6804,88;9438,28;12759,88;17055,78;12759,88;21104,28;12759,88;17055,78;21104,28;12759,88;17055,78
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Creta";"SU2r";"2021-";"2.0";"Бензиновый";5955;7617,5;5955;9280;5955;7617,5;8040,05;8697,45;8040,05;11083,45;8040,05;8697,45;11083,45;8040,05;8697,45;13995,05;16314,95;13995,05;20363,45;13995,05;16314,95;20363,45;13995,05;16314,95
"RC373";1060;;;"C40AF01060";"Авторусь";;;"ix35";"Ele";"2010-2015";"2.0";"Бензиновый";4768;5992;4768;6808;4768;5992;6562,95;7151,15;6562,95;9553,25;6562,95;7151,15;9553,25;6562,95;7151,15;11330,95;13143,15;11330,95;16361,25;11330,95;13143,15;16361,25;11330,95;13143,15
"RC373";1060;;;"C40AF01060";"Авторусь";;;"ix35";"Ele";"2010-2015";"2.0";"Дизельный";4768;5992;4768;6196;4768;5992;10460,2;13300,9;10460,2;13300,9;10460,2;13300,9;13300,9;10460,2;13300,9;15228,2;19292,9;15228,2;19496,9;15228,2;19292,9;19496,9;15228,2;19292,9
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Tucson";"TLe";"2015-2021";"2.0";"Бензиновый";6791;8729;6791;10021;6791;8729;7854,2;8511,6;7854,2;11299,85;7854,2;8511,6;11299,85;7854,2;8511,6;14645,2;17240,6;14645,2;21320,85;14645,2;17240,6;21320,85;14645,2;17240,6
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Tucson";"TLe";"2015-2021";"1.6T GDI";"Бензиновый";6791;8729;6791;10021;6791;8729;8257,95;8915,35;8257,95;10777,35;8257,95;8915,35;10777,35;8257,95;8915,35;15048,95;17644,35;15048,95;20798,35;15048,95;17644,35;20798,35;15048,95;17644,35
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Tucson";"TLe";"2015-2021";"2.0";"Дизельный";6791;8729;6791;9052;6791;8729;11607,65;17172,75;11607,65;17172,75;11607,65;17172,75;17172,75;11607,65;17172,75;18398,65;25901,75;18398,65;26224,75;18398,65;25901,75;26224,75;18398,65;25901,75
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Tucson";"TLe";"2015-2021";"2.4";"Бензиновый";6791;8729;6791;10021;6791;8729;8500,2;9157,6;8500,2;11019,6;8500,2;9157,6;11019,6;8500,2;9157,6;15291,2;17886,6;15291,2;21040,6;15291,2;17886,6;21040,6;15291,2;17886,6
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Tucson";"NX4";"2021-";"2.0";"Бензиновый";6791;8729;6791;10021;6791;8729;9561,92;10219,32;9561,92;13354,18;9561,92;10219,32;13354,18;9561,92;10219,32;16352,92;18948,32;16352,92;23375,18;16352,92;18948,32;23375,18;16352,92;18948,32
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Tucson";"NX4";"2021-";"2.0";"Дизельный";6791;8729;6791;9052;6791;8729;10822,04;19009,77;10822,04;19009,77;10822,04;19009,77;19009,77;10822,04;19009,77;17613,04;27738,77;17613,04;28061,77;17613,04;27738,77;28061,77;17613,04;27738,77
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Tucson";"NX4";"2021-";"2.5 GDI";"Бензиновый";6791;8729;6791;10021;6791;8729;10856,6;11514;10856,6;14006,4;10856,6;11514;14006,4;10856,6;11514;17647,6;20243;17647,6;24027,4;17647,6;20243;24027,4;17647,6;20243
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Santa Fe";"CM";"2006-2012";"2.4";"Бензиновый";4768;5992;4768;6808;4768;5992;7320,3;9839,7;7320,3;12458,55;7320,3;9839,7;12458,55;7320,3;9839,7;12088,3;15831,7;12088,3;19266,55;12088,3;15831,7;19266,55;12088,3;15831,7
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Santa Fe";"CM";"2006-2012";"2.2";"Дизельный";4768;5992;4768;6196;4768;5992;9655,25;12633,65;9655,25;12633,65;12633,65;9655,25;12633,65;12633,65;9655,25;14423,25;18625,65;14423,25;18829,65;17401,65;15647,25;18829,65;17401,65;15647,25
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Santa Fe";"DM";"2012-2018";"2.4";"Бензиновый";6791;8729;6791;10021;6791;8729;8203,8;8861,2;8203,8;10003,1;8203,8;8861,2;10003,1;8203,8;8861,2;14994,8;17590,2;14994,8;20024,1;14994,8;17590,2;20024,1;14994,8;17590,2
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Santa Fe";"DM";"2012-2018";"2.2";"Дизельный";6791;8729;6791;9052;6791;8729;10810,6;13826,85;10810,6;13826,85;10810,6;13826,85;13826,85;10810,6;13826,85;17601,6;22555,85;17601,6;22878,85;17601,6;22555,85;22878,85;17601,6;22555,85
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Santa Fe";"TM";"2019-2020";"3.5";"Бензиновый";6791;8729;6791;10021;6791;8729;8636,05;9293,45;8636,05;11525,95;8636,05;9293,45;11525,95;8636,05;9293,45;15427,05;18022,45;15427,05;21546,95;15427,05;18022,45;21546,95;15427,05;18022,45
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Santa Fe";"TM";"2019-2020";"2.2";"Дизельный";6791;8729;6791;9052;6791;8729;11057,6;15951,05;11057,6;15951,05;11057,6;15951,05;15951,05;11057,6;15951,05;17848,6;24680,05;17848,6;25003,05;17848,6;24680,05;25003,05;17848,6;24680,05
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Santa Fe";"TM";"2019-2020";"2.4";"Бензиновый";6791;8729;6791;10021;6791;8729;7913,1;8570,5;7913,1;10432,5;7913,1;8570,5;10432,5;7913,1;8570,5;14704,1;17299,5;14704,1;20453,5;14704,1;17299,5;20453,5;14704,1;17299,5
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Santa Fe";"TM";"2020-";"2.2";"Дизельный";7275,5;9384,5;7275,5;9384,5;7275,5;9384,5;10698,1;15017,7;10698,1;15017,7;10698,1;15017,7;15017,7;10698,1;15017,7;17973,6;24402,2;17973,6;24402,2;17973,6;24402,2;24402,2;17973,6;24402,2
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Santa Fe";"TM";"2020-";"2.5";"Бензиновый";7275,5;9384,5;7275,5;10790,5;7275,5;9384,5;10055;10235;10055;12727;10055;10235;12727;10055;10235;17330,5;19619,5;17330,5;23517,5;17330,5;19619,5;23517,5;17330,5;19619,5
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Santa Fe";"TM";"2020-";"3.5";"Бензиновый";7275,5;9384,5;7275,5;9736;7275,5;9384,5;10207;10864;10207;13331;10207;10864;13331;10207;10864;17482,5;20248,5;17482,5;23067;17482,5;20248,5;23067;17482,5;20248,5
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Grand Santa Fe";"NC";"2012-2018";"3.3";"Бензиновый";6791;8729;6791;10021;6791;8729;9600,3;10257,7;9600,3;11399,6;9600,3;10257,7;11399,6;9600,3;10257,7;16391,3;18986,7;16391,3;21420,6;16391,3;18986,7;21420,6;16391,3;18986,7
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Grand Santa Fe";"NC";"2012-2018";"3.0 GDI";"Бензиновый";6791;8729;6791;10021;6791;8729;9600,3;10257,7;9600,3;11399,6;9600,3;10257,7;11399,6;9600,3;10257,7;16391,3;18986,7;16391,3;21420,6;16391,3;18986,7;21420,6;16391,3;18986,7
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Grand Santa Fe";"NC";"2012-2018";"2.2";"Дизельный";6791;8729;6791;9052;6791;8729;10810,6;13826,85;10810,6;13826,85;10810,6;13826,85;13826,85;10810,6;13826,85;17601,6;22555,85;17601,6;22878,85;17601,6;22555,85;22878,85;17601,6;22555,85
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Palisade";"LX2";"2020-";"2.2";"Дизельный";7760;10040;7760;10040;7760;10040;10812;15295;10812;15295;10812;15295;15295;10812;15295;18572;25335;18572;25335;18572;25335;25335;18572;25335
"RC373";1060;;;"C40AF01060";"Авторусь";;;"Palisade";"LX2";"2020-";"3.5";"Бензиновый";7760;10040;7760;11560;7760;10040;9494;10126;9494;12181;9494;10126;12181;9494;10126;17254;20166;17254;23741;17254;20166;23741;17254;20166
"RC373";1060;;;"C40AF01060";"Авторусь";;;"H1";"TQ";"2007-";"2.4";"Бензиновый";6791;8729;6791;10021;6791;8729;8239,9;8897,3;8239,9;10100,95;8239,9;8897,3;10100,95;8239,9;8897,3;15030,9;17626,3;15030,9;20121,95;15030,9;17626,3;20121,95;15030,9;17626,3
"RC373";1060;;;"C40AF01060";"Авторусь";;;"H1";"TQ";"2007-";"2.5";"Дизельный";6791;8729;6791;9052;6791;8729;11914,5;15089,4;11914,5;15089,4;15089,4;11914,5;15089,4;15089,4;11914,5;18705,5;23818,4;18705,5;24141,4;21880,4;20643,5;24141,4;21880,4;20643,5
"RC375";61045;;;"C40AF50328";"Автомир Брянск";;;"Solaris";"HCR PE";"2020-";"1.4";"Бензиновый";3332;4592;3332;5813;3417;4677;7768;8708;7768;18187;7683;8623;;;;11100;13300;11100;24000;11100;13300;5813;3417;4677
"RC375";61045;;;"C40AF50328";"Автомир Брянск";;;"Solaris";"HCR PE";"2020-";"1.6";"Бензиновый";3328;4511;3328;5817;3418;4601;8072;11089;8072;13483;7982;10999;;;;11400;15600;11400;19300;11400;15600;5817;3418;4601
"RC375";61045;;;"C40AF50328";"Автомир Брянск";;;"Solaris";"HCR";"2017-2019";"1.4";"Бензиновый";3332;4592;3332;5813;3417;4677;7768;8708;7768;18187;7683;8623;17931;7427;8367;11100;13300;11100;24000;11100;13300;23744;10844;13044
"RC375";61045;;;"C40AF50328";"Автомир Брянск";;;"Solaris";"HCR";"2017-2019";"1.6";"Бензиновый";3328;4511;3328;5817;3418;4601;8072;11089;8072;13483;7982;10999;13363;7861;10879;11400;15600;11400;19300;11400;15600;19180;11279;15480
"RC375";61045;;;"C40AF50328";"Автомир Брянск";;;"Solaris";"RBR";"2011-2016";"1.4";"Бензиновый";3195;4414;3280;5797;3456;4590;8005;10886;7920;11124;7065;10031;11003;6944;9910;11200;15300;11200;16921;10521;14621;16800;10400;14500
"RC375";61045;;;"C40AF50328";"Автомир Брянск";;;"Solaris";"RBR";"2011-2016";"1.6";"Бензиновый";3195;4329;3195;5797;3456;4590;8005;10971;8005;11003;7065;10031;11003;6944;9910;11200;15300;11200;16800;10521;14621;16800;10400;14500
"RC375";61045;;;"C40AF50328";"Автомир Брянск";;;"i30";"Gde";"2012-2017";"1.4";"Бензиновый";2995;3828;2995;4583;2995;3828;9605;12272;9605;13817;9605;12272;13697;9484;12151;12600;16100;12600;18400;12600;16100;18280;12479;15979
"RC375";61045;;;"C40AF50328";"Автомир Брянск";;;"i30";"Gde";"2012-2017";"1.6";"Бензиновый";2983;3966;2983;4864;3103;3959;10217;13234;10217;15130;10217;13234;14336;10097;12441;13200;17200;13200;19994;13320;17193;19200;13200;16400
